student_id,age,gender,programme,attendance_pct,assignment_avg,quiz_avg,midterm_score,study_hours_week,previous_gpa,absences,internet_access,extracurricular,academic_risk
ST03530,20,Male,Computer Science,77.4,64.8,56.3,68.6,2.3,3.37,5.0,Yes,No,Not At Risk
ST08818,21,Male,IT,86.7,56.5,74.7,57.6,5.8,3.03,1.0,Yes,No,Not At Risk
ST05499,19,Female,IT,96.2,54.2,83.5,81.1,5.9,3.65,3.0,No,Yes,Not At Risk
ST06412,24,Female,IT,74.0,88.5,42.3,70.5,6.0,2.67,7.0,Yes,Yes,Not At Risk
ST10697,23,Female,Software Engineering,72.0,69.0,100.0,59.3,4.2,2.82,1.0,No,No,Not At Risk
ST00023,25,Male,Computer Science,71.1,91.9,76.4,63.1,4.7,3.3,7.0,Yes,Yes,Not At Risk
ST11574,22,Male,Computer Science,100.0,74.1,70.1,75.8,8.9,2.16,3.0,Yes,No,Not At Risk
ST01301,25,Female,Data Science,79.6,68.0,69.2,69.0,17.0,2.04,7.0,Yes,No,Not At Risk
ST11080,20,Male,Data Science,100.0,32.4,73.3,9.7,2.2,4.0,6.0,No,No,Not At Risk
ST09949,23,Female,Computer Science,83.6,71.7,81.7,50.7,1.3,2.53,4.0,Yes,Yes,Not At Risk
ST01391,23,Male,Software Engineering,51.3,77.8,97.5,79.1,3.4,2.68,5.0,Yes,Yes,Not At Risk
ST09246,24,Female,IT,70.3,49.9,53.6,72.4,9.0,3.75,0.0,No,No,Not At Risk
ST00343,20,Male,IT,97.8,70.9,57.3,71.7,5.4,2.23,2.0,Yes,Yes,Not At Risk
ST02232,24,Male,IT,58.2,83.1,54.8,60.7,2.7,3.28,7.0,Yes,Yes,Not At Risk
ST10842,22,Female,IT,64.6,80.1,84.2,46.1,6.3,3.06,3.0,Yes,No,At Risk
ST07507,22,Male,Computer Science,90.1,66.1,56.1,60.8,6.4,2.26,3.0,Yes,No,Not At Risk
ST01717,19,Female,Computer Science,80.9,67.3,30.4,71.5,9.0,2.22,2.0,Yes,No,Not At Risk
ST10801,19,Male,Computer Science,93.3,51.9,59.5,73.1,6.5,2.52,,Yes,Yes,Not At Risk
ST05478,23,Female,Data Science,91.1,67.8,51.1,64.3,2.9,3.75,3.0,Yes,Yes,Not At Risk
ST02309,23,Male,Software Engineering,97.5,59.9,89.4,41.4,6.4,2.87,5.0,Yes,Yes,At Risk
ST07643,21,Female,Software Engineering,67.3,71.0,93.0,66.9,2.6,1.92,3.0,Yes,Yes,Not At Risk
ST00832,23,Male,Software Engineering,66.4,74.2,63.7,73.5,2.9,2.58,6.0,Yes,Yes,Not At Risk
ST00399,23,Female,Data Science,75.8,84.7,71.4,64.8,4.8,2.48,6.0,Yes,No,Not At Risk
ST01401,20,Male,Computer Science,85.4,53.6,54.5,86.2,8.0,3.47,6.0,Yes,Yes,Not At Risk
ST00002,20,Female,Data Science,93.8,66.2,57.9,58.7,7.8,3.24,2.0,Yes,Yes,Not At Risk
ST02555,19,Female,Data Science,78.3,49.3,64.6,55.5,6.3,3.91,4.0,Yes,No,Not At Risk
ST04690,18,Female,Software Engineering,94.8,57.1,80.8,46.4,3.3,2.1,2.0,Yes,Yes,Not At Risk
ST00407,19,Male,Data Science,57.3,77.9,69.3,90.7,7.3,3.39,5.0,Yes,No,At Risk
ST11582,23,Male,IT,92.7,32.3,81.9,64.4,4.8,2.91,3.0,Yes,Yes,Not At Risk
ST10962,19,Male,Data Science,82.8,97.3,78.4,48.0,25.0,3.3,8.0,Yes,No,Not At Risk
ST06594,23,Male,Computer Science,94.4,72.8,66.4,55.1,12.1,2.8,5.0,Yes,No,Not At Risk
ST09263,20,Male,Software Engineering,91.4,68.5,56.1,69.8,2.8,2.19,1.0,Yes,Yes,Not At Risk
ST08529,25,female,Computer Science,86.6,85.4,78.3,89.7,1.5,3.91,8.0,Yes,Yes,Not At Risk
ST09116,21,Female,Computer Science,59.1,55.0,51.2,78.8,4.4,2.2,4.0,Yes,No,Not At Risk
ST08849,25,Female,Data Science,96.5,61.2,71.8,50.5,9.7,3.19,1.0,Yes,Yes,Not At Risk
ST09199,23,Male,IT,81.5,63.2,59.2,45.6,1.2,2.75,6.0,Yes,No,Not At Risk
ST00904,21,Male,IT,73.9,67.1,67.2,77.2,5.0,2.74,4.0,Yes,No,Not At Risk
ST02613,19,Female,IT,76.7,72.4,65.7,48.9,8.0,4.0,2.0,Yes,Yes,At Risk
ST06155,20,Female,Software Engineering,85.9,79.1,89.3,60.8,3.5,2.15,3.0,Yes,Yes,Not At Risk
ST06344,25,Male,Computer Science,96.7,51.9,76.7,50.7,3.4,3.06,5.0,Yes,No,Not At Risk
ST02778,23,Male,IT,94.6,66.6,78.5,51.8,6.2,3.01,4.0,Yes,No,Not At Risk
ST07271,18,Male,Software Engineering,77.3,77.8,68.9,56.8,2.6,2.8,2.0,Yes,No,Not At Risk
ST10075,23,Male,IT,92.5,59.6,47.4,92.1,8.6,2.19,5.0,Yes,No,Not At Risk
ST09450,21,Female,Computer Science,77.5,69.2,68.6,73.5,11.8,3.36,2.0,Yes,No,Not At Risk
ST00283,22,Female,Computer Science,100.0,54.7,80.3,63.0,14.8,2.23,5.0,Yes,No,Not At Risk
ST06972,18,Male,Software Engineering,89.2,75.3,65.5,74.9,12.7,2.73,2.0,,No,Not At Risk
ST06991,20,Male,Software Engineering,77.1,75.7,73.2,82.5,4.4,2.49,4.0,Yes,No,Not At Risk
ST07441,25,Female,Software Engineering,91.0,71.6,98.0,62.2,6.1,2.74,5.0,No,No,Not At Risk
ST04178,22,Female,IT,95.2,69.4,96.8,81.6,2.2,2.84,8.0,Yes,No,At Risk
ST04705,25,Female,IT,73.5,82.4,78.0,74.2,4.2,3.9,3.0,Yes,Yes,Not At Risk
ST01770,25,Female,Computer Science,71.4,75.7,71.5,56.1,3.3,2.69,2.0,Yes,Yes,Not At Risk
ST02417,22,Male,IT,94.9,100.0,61.4,64.0,2.3,3.2,6.0,Yes,Yes,Not At Risk
ST04088,25,Male,IT,78.1,53.0,91.0,42.7,9.3,2.3,7.0,Yes,No,At Risk
ST10669,22,Female,Computer Science,81.0,53.6,60.5,64.4,8.2,2.09,2.0,Yes,No,Not At Risk
ST07971,21,Male,Computer Science,75.9,50.4,69.2,69.1,4.1,2.3,0.0,Yes,No,Not At Risk
ST04132,24,Female,Computer Science,74.5,86.7,66.1,93.8,5.3,2.66,3.0,Yes,Yes,Not At Risk
ST04271,24,Female,Computer Science,91.8,88.7,41.7,84.5,4.3,3.02,3.0,Yes,No,Not At Risk
ST03378,21,Female,IT,76.5,64.9,79.7,90.3,12.0,2.49,4.0,Yes,No,Not At Risk
ST05629,22,Male,IT,72.8,78.7,51.2,62.3,6.3,2.32,4.0,Yes,No,At Risk
ST01344,24,Female,Computer Science,87.3,60.0,53.0,91.8,5.1,1.42,2.0,Yes,No,Not At Risk
ST08116,19,Female,Software Engineering,74.1,57.5,61.9,64.1,10.1,3.16,3.0,Yes,No,Not At Risk
ST05385,22,Female,Data Science,76.8,61.6,74.2,47.6,3.6,2.65,2.0,Yes,No,At Risk
ST01645,24,Female,Software Engineering,67.2,63.3,54.0,68.7,2.0,3.69,8.0,Yes,No,At Risk
ST03786,25,Female,IT,76.1,52.3,68.0,65.6,4.7,2.8,5.0,Yes,No,At Risk
ST01145,24,Female,Computer Science,65.9,93.7,47.3,77.6,6.6,3.02,4.0,Yes,No,Not At Risk
ST09211,25,Male,Data Science,88.3,57.2,89.2,24.2,5.5,3.43,4.0,Yes,No,Not At Risk
ST06643,23,Male,Computer Science,76.9,28.6,31.5,63.6,8.4,4.0,4.0,Yes,Yes,Not At Risk
ST10530,21,Female,Computer Science,82.6,51.7,50.6,67.4,2.8,2.36,4.0,Yes,Yes,Not At Risk
ST07515,21,Male,Software Engineering,69.5,75.9,77.5,70.2,9.9,3.71,5.0,Yes,Yes,Not At Risk
ST03469,22,Male,Computer Science,67.5,78.4,63.8,72.5,4.2,2.59,4.0,Yes,Yes,Not At Risk
ST02834,20,Female,IT,77.7,69.6,57.1,74.7,13.0,2.45,4.0,Yes,Yes,Not At Risk
ST07169,24,Female,Data Science,74.3,47.6,39.6,95.1,10.8,2.77,5.0,Yes,Yes,At Risk
ST01575,25,Male,IT,73.5,84.0,64.9,60.1,2.8,2.2,2.0,Yes,Yes,Not At Risk
ST02004,25,Male,Data Science,85.3,59.0,71.1,62.5,2.4,3.01,3.0,Yes,No,Not At Risk
ST05831,21,Female,Computer Science,75.6,48.7,55.6,93.1,2.6,1.81,3.0,Yes,Yes,Not At Risk
ST04284,22,Male,IT,86.8,82.8,80.4,49.1,2.7,2.35,4.0,Yes,Yes,Not At Risk
ST06203,21,Male,Computer Science,88.6,27.5,54.1,88.5,5.4,3.37,3.0,Yes,No,Not At Risk
ST06857,21,Female,,74.9,78.6,88.7,65.9,3.6,1.4,6.0,Yes,Yes,Not At Risk
ST03665,18,Female,Computer Science,65.1,70.6,77.9,50.8,3.2,2.18,2.0,Yes,No,Not At Risk
ST01036,23,female,Software Engineering,83.6,57.6,47.6,64.3,8.5,2.79,4.0,Yes,No,Not At Risk
ST02797,22,Female,Computer Science,92.6,64.5,60.7,78.1,7.8,2.77,4.0,Yes,Yes,Not At Risk
ST08374,20,Male,Computer Science,81.5,90.0,55.7,56.2,5.9,4.0,4.0,Yes,No,Not At Risk
ST03147,20,Female,Computer Science,99.9,55.0,83.6,72.6,2.4,2.88,6.0,Yes,Yes,Not At Risk
ST09344,24,Male,Data Science,90.6,60.3,65.1,77.3,7.4,2.7,2.0,Yes,No,Not At Risk
ST08141,20,Female,IT,83.6,69.4,57.9,81.4,6.9,2.33,5.0,Yes,Yes,Not At Risk
ST01788,24,Female,Data Science,93.5,47.2,53.0,67.7,2.9,3.93,4.0,Yes,No,Not At Risk
ST03372,19,Female,Software Engineering,63.5,71.8,61.3,86.5,9.4,3.65,4.0,Yes,No,Not At Risk
ST07881,20,Male,Computer Science,68.0,100.0,57.3,75.1,4.3,3.17,6.0,No,No,Not At Risk
ST09642,19,Male,Data Science,100.0,45.3,38.1,67.8,9.9,3.19,8.0,Yes,No,Not At Risk
ST11607,24,Female,IT,67.2,53.4,62.8,,2.1,2.06,4.0,Yes,No,Not At Risk
ST10115,24,Female,Software Engineering,59.9,77.8,81.6,69.7,11.2,3.22,0.0,Yes,Yes,Not At Risk
ST04971,20,Male,IT,68.8,66.2,76.6,51.9,14.6,2.23,6.0,Yes,No,Not At Risk
ST05963,18,Male,Data Science,84.6,66.5,50.9,48.6,4.3,3.22,3.0,Yes,No,Not At Risk
ST01543,22,Male,IT,75.6,75.8,63.6,54.7,10.2,2.28,5.0,Yes,Yes,Not At Risk
ST03915,20,Male,IT,77.5,63.1,61.4,68.0,5.4,3.51,4.0,Yes,Yes,Not At Risk
ST02183,20,Female,IT,88.3,84.4,74.0,62.7,3.3,2.77,7.0,Yes,Yes,Not At Risk
ST09082,25,Female,Data Science,75.6,46.1,33.7,42.5,10.0,2.75,8.0,Yes,Yes,Not At Risk
ST05396,18,Female,Computer Science,85.4,93.2,82.3,50.2,5.8,2.66,4.0,Yes,Yes,Not At Risk
ST09771,18,Male,Computer Science,83.3,60.0,54.0,37.4,7.4,2.53,1.0,Yes,Yes,Not At Risk
ST10238,21,Male,Software Engineering,50.9,79.6,87.0,27.7,3.9,3.54,6.0,Yes,No,At Risk
ST11780,20,Male,Software Engineering,99.8,60.3,60.8,65.0,10.4,4.0,2.0,Yes,Yes,At Risk
ST04306,21,Female,IT,58.0,72.8,54.0,54.7,11.5,2.94,6.0,Yes,Yes,Not At Risk
ST08671,25,Female,Data Science,79.7,89.5,92.0,49.9,8.5,1.87,4.0,Yes,Yes,Not At Risk
ST09454,21,Male,,65.9,91.7,84.0,67.1,3.1,2.71,5.0,Yes,Yes,Not At Risk
ST06726,20,Male,Computer Science,61.2,84.6,77.5,73.7,2.0,3.37,2.0,Yes,No,At Risk
ST05295,22,Female,IT,69.7,44.2,56.2,40.3,4.3,2.45,2.0,Yes,No,Not At Risk
ST01936,22,Female,Computer Science,91.7,75.2,60.9,70.5,4.9,4.0,8.0,Yes,Yes,Not At Risk
ST08227,25,Male,Software Engineering,91.9,60.2,67.1,46.8,4.0,3.59,3.0,Yes,No,At Risk
ST04232,25,Female,Software Engineering,71.9,62.4,64.4,82.5,6.2,2.85,3.0,Yes,No,Not At Risk
ST06225,22,Female,Computer Science,83.5,74.5,77.6,,3.1,3.16,5.0,No,Yes,At Risk
ST00058,23,Male,Software Engineering,90.3,88.3,50.1,70.7,4.7,2.64,3.0,Yes,No,Not At Risk
ST10960,20,Female,Computer Science,83.2,63.3,55.1,94.3,6.1,1.79,5.0,Yes,No,Not At Risk
ST06998,23,Male,Data Science,70.2,59.2,53.2,38.4,3.8,3.02,4.0,Yes,No,Not At Risk
ST08462,24,Female,Software Engineering,91.9,88.1,74.2,44.8,15.3,2.9,2.0,Yes,No,Not At Risk
ST01547,25,Female,IT,92.4,84.3,72.1,53.1,2.7,2.39,7.0,Yes,No,At Risk
ST01800,18,Male,IT,98.6,51.6,75.8,52.0,7.8,2.13,3.0,Yes,No,At Risk
ST10662,19,Female,Data Science,71.2,93.5,82.7,42.3,1.7,3.56,6.0,Yes,Yes,Not At Risk
ST08415,19,Female,Software Engineering,78.4,64.9,47.2,68.6,4.0,2.78,3.0,Yes,Yes,Not At Risk
ST00582,23,Male,Software Engineering,88.5,81.7,39.9,35.1,8.8,3.71,3.0,Yes,No,Not At Risk
ST07185,24,Female,Software Engineering,79.7,70.3,67.6,69.2,9.1,3.67,2.0,Yes,No,Not At Risk
ST06119,21,Male,Computer Science,81.7,83.4,71.8,58.8,8.1,3.02,4.0,Yes,Yes,Not At Risk
ST08394,22,Female,IT,74.4,83.2,47.4,47.1,11.3,4.0,4.0,Yes,No,Not At Risk
ST00462,22,Male,Data Science,85.4,65.0,57.5,88.7,1.8,2.56,4.0,Yes,Yes,Not At Risk
ST06036,19,Male,Software Engineering,76.2,55.5,63.4,66.7,5.5,3.23,5.0,Yes,No,Not At Risk
ST07047,22,female,Computer Science,95.3,65.6,42.6,54.3,4.7,2.46,2.0,Yes,Yes,At Risk
ST04677,20,Female,Data Science,82.7,91.4,75.9,81.8,2.7,2.57,1.0,Yes,No,Not At Risk
ST07330,20,Female,IT,96.2,79.8,100.0,35.3,8.2,2.19,1.0,Yes,Yes,Not At Risk
ST00819,24,Male,IT,80.2,60.1,75.0,54.3,1.0,3.04,1.0,Yes,Yes,Not At Risk
ST01437,18,Female,IT,100.0,90.3,85.2,88.1,3.8,1.74,4.0,Yes,No,Not At Risk
ST01392,25,Male,Software Engineering,68.4,64.1,59.4,26.8,4.2,2.33,2.0,Yes,Yes,At Risk
ST02107,24,Male,IT,82.2,53.2,70.4,76.0,8.0,2.99,3.0,Yes,No,Not At Risk
ST10910,23,Male,Computer Science,72.1,87.4,73.6,60.5,13.8,4.0,7.0,Yes,No,Not At Risk
ST11872,18,Male,IT,71.6,71.0,84.7,87.9,3.0,3.22,6.0,Yes,Yes,Not At Risk
ST01667,25,Female,Computer Science,62.5,51.4,76.8,37.7,11.4,3.04,5.0,Yes,Yes,Not At Risk
ST01538,20,Female,Data Science,89.2,67.8,32.5,70.6,3.9,2.57,4.0,Yes,No,Not At Risk
ST11580,21,Female,Software Engineering,74.4,61.5,45.5,69.0,1.3,2.73,3.0,Yes,No,At Risk
ST02109,25,Female,Software Engineering,73.1,64.4,63.9,51.5,10.1,3.16,5.0,Yes,No,Not At Risk
ST05721,25,Female,Data Science,85.8,60.5,18.5,88.0,7.9,2.42,4.0,Yes,Yes,Not At Risk
ST00019,23,Female,Software Engineering,89.2,79.6,52.0,65.3,3.8,2.51,4.0,,No,Not At Risk
ST11227,22,Female,Data Science,81.9,87.3,60.3,56.0,5.8,2.48,5.0,Yes,No,Not At Risk
ST08914,25,Male,Software Engineering,90.1,47.0,57.6,53.9,4.9,2.93,4.0,Yes,No,Not At Risk
ST07581,20,Male,Computer Science,77.4,100.0,96.0,56.7,9.5,3.17,3.0,Yes,No,Not At Risk
ST10358,20,Female,IT,82.4,15.6,71.8,51.3,5.2,2.07,,No,No,At Risk
ST06612,25,Male,IT,85.2,59.6,53.3,78.6,6.7,3.39,2.0,Yes,Yes,Not At Risk
ST06318,24,Female,Computer Science,72.7,84.6,60.2,57.4,3.3,3.08,6.0,Yes,Yes,Not At Risk
ST11959,23,Male,Software Engineering,89.4,62.7,83.5,57.3,6.8,2.72,3.0,Yes,No,Not At Risk
ST10173,21,Female,Computer Science,96.8,67.3,74.2,49.8,1.1,2.8,4.0,Yes,Yes,Not At Risk
ST07671,21,Female,Computer Science,67.2,59.0,63.3,48.0,7.2,3.07,4.0,Yes,No,Not At Risk
ST07426,19,Female,Software Engineering,99.8,61.9,54.4,64.3,9.8,2.89,4.0,Yes,No,Not At Risk
ST08659,25,Male,Computer Science,100.0,48.2,36.2,80.6,1.1,2.02,3.0,Yes,No,At Risk
ST10586,18,Male,Computer Science,63.2,60.3,74.7,75.5,3.0,2.89,3.0,Yes,Yes,At Risk
ST05350,23,Female,Software Engineering,68.5,72.6,42.4,43.9,2.7,1.64,3.0,Yes,No,Not At Risk
ST11142,20,Male,Data Science,84.6,55.6,71.7,86.9,7.3,3.61,3.0,Yes,No,Not At Risk
ST06003,25,Male,Computer Science,79.4,84.1,38.2,64.7,3.7,3.86,5.0,Yes,Yes,Not At Risk
ST08864,18,Male,Computer Science,93.0,84.2,51.6,40.8,3.1,3.8,0.0,Yes,Yes,Not At Risk
ST09828,21,Male,Data Science,100.0,56.7,96.6,76.8,3.6,2.88,1.0,Yes,Yes,Not At Risk
ST06327,23,Male,Computer Science,85.2,75.0,74.5,42.6,5.2,3.01,5.0,Yes,No,Not At Risk
ST04994,24,Female,IT,60.5,70.1,59.2,88.4,6.1,2.49,3.0,Yes,No,At Risk
ST04917,18,female,IT,77.3,56.2,79.9,71.2,6.6,3.62,2.0,Yes,Yes,At Risk
ST05657,25,Male,Computer Science,65.0,100.0,61.9,77.8,8.4,3.89,9.0,Yes,No,Not At Risk
ST05954,18,Male,IT,77.7,55.7,66.7,55.4,7.0,2.11,2.0,Yes,Yes,Not At Risk
ST06878,23,Female,Software Engineering,94.1,74.4,49.3,66.8,6.5,3.75,,Yes,No,Not At Risk
ST04463,21,Male,IT,73.4,71.4,100.0,48.1,5.6,2.91,2.0,Yes,Yes,Not At Risk
ST08140,23,Female,Data Science,90.2,58.0,65.8,68.2,10.0,2.81,3.0,Yes,No,Not At Risk
ST03720,23,Male,IT,82.3,66.0,43.5,74.9,4.0,2.91,2.0,Yes,No,Not At Risk
ST00476,24,Female,Software Engineering,97.6,54.5,78.9,56.0,1.0,2.48,6.0,Yes,Yes,Not At Risk
ST01862,21,Male,Data Science,79.4,76.2,58.1,54.6,7.6,2.38,4.0,Yes,Yes,Not At Risk
ST02958,20,Female,Data Science,60.2,70.7,59.4,46.4,1.4,2.63,5.0,Yes,Yes,Not At Risk
ST00138,24,Female,Computer Science,72.7,68.6,54.5,81.9,1.8,2.62,3.0,Yes,No,Not At Risk
ST03507,25,Female,Computer Science,85.1,50.0,45.5,87.3,13.1,2.98,4.0,Yes,No,At Risk
ST09014,22,Female,,83.2,40.9,69.5,69.5,1.5,2.89,3.0,Yes,No,Not At Risk
ST09780,25,Female,IT,97.2,61.0,49.3,55.8,5.2,3.07,5.0,Yes,No,Not At Risk
ST00105,21,Female,Software Engineering,60.7,93.5,55.8,64.9,6.6,3.55,5.0,Yes,No,Not At Risk
ST04508,22,Female,IT,100.0,42.3,59.9,59.9,9.4,2.57,2.0,Yes,Yes,Not At Risk
ST03777,19,Male,Software Engineering,87.0,72.0,69.7,46.2,5.1,2.32,3.0,No,Yes,Not At Risk
ST05021,19,Male,Software Engineering,88.7,71.0,71.6,58.9,8.8,3.07,2.0,Yes,Yes,Not At Risk
ST11514,24,female,Computer Science,100.0,74.8,30.4,72.7,1.0,2.56,5.0,Yes,Yes,Not At Risk
ST03025,22,Female,Computer Science,72.2,75.5,36.3,26.3,2.9,2.06,6.0,Yes,Yes,Not At Risk
ST02824,19,Male,Data Science,100.0,60.2,60.3,50.8,10.0,2.71,1.0,Yes,No,Not At Risk
ST01420,20,Male,Computer Science,73.8,63.7,48.9,22.2,6.0,3.08,0.0,Yes,Yes,At Risk
ST10462,24,Female,Data Science,79.4,74.3,77.1,40.8,1.9,3.57,3.0,Yes,Yes,At Risk
ST04019,19,Female,IT,82.6,84.7,69.5,55.8,7.5,2.7,5.0,No,No,Not At Risk
ST10176,18,Female,Computer Science,81.8,67.1,60.2,73.0,5.0,2.93,0.0,Yes,No,Not At Risk
ST11657,20,Male,IT,89.2,76.6,62.3,58.7,2.0,3.55,5.0,Yes,Yes,Not At Risk
ST02686,22,Female,Software Engineering,78.7,84.5,65.9,66.7,6.2,1.82,11.0,No,Yes,Not At Risk
ST03761,19,Female,Software Engineering,68.8,93.7,74.6,91.5,4.5,2.97,3.0,Yes,No,Not At Risk
ST07416,24,Male,Software Engineering,75.3,67.8,40.0,71.8,3.8,3.76,4.0,Yes,No,Not At Risk
ST04299,20,Female,Software Engineering,82.0,62.7,70.1,47.7,8.7,4.0,5.0,Yes,Yes,Not At Risk
ST01426,19,Male,Computer Science,96.0,82.4,71.8,69.5,5.4,1.99,6.0,Yes,No,Not At Risk
ST10124,22,Female,Computer Science,86.6,61.2,44.6,44.4,5.4,2.36,3.0,Yes,No,Not At Risk
ST00227,23,Female,Data Science,59.8,68.0,41.3,71.0,5.2,2.54,5.0,Yes,Yes,Not At Risk
ST06032,19,Female,Computer Science,78.9,58.0,78.2,68.8,10.6,3.5,,Yes,Yes,Not At Risk
ST02059,21,Male,Data Science,76.1,74.8,68.8,44.8,3.1,3.83,4.0,Yes,Yes,Not At Risk
ST11947,23,Female,Data Science,94.0,89.9,100.0,75.0,3.4,1.51,2.0,Yes,No,Not At Risk
ST08335,18,Female,Computer Science,80.2,73.0,56.2,85.4,3.0,2.07,8.0,Yes,Yes,Not At Risk
ST05610,24,Female,Software Engineering,63.4,69.6,90.3,80.5,5.9,2.21,4.0,Yes,No,At Risk
ST05570,23,Male,Software Engineering,76.2,49.4,59.4,59.1,7.3,2.79,7.0,Yes,No,Not At Risk
ST04825,18,Male,IT,59.9,86.0,78.8,75.1,2.1,2.67,3.0,No,No,Not At Risk
ST01970,20,Male,IT,84.1,92.8,43.6,73.2,4.5,2.93,2.0,Yes,Yes,Not At Risk
ST10630,23,Male,IT,100.0,100.0,61.4,67.3,11.0,2.47,2.0,Yes,No,Not At Risk
ST03750,25,Female,Data Science,79.4,73.5,66.0,59.4,4.1,2.77,6.0,Yes,Yes,At Risk
ST11043,20,Male,Data Science,83.7,54.7,82.9,66.8,2.8,2.91,7.0,No,No,Not At Risk
ST08871,20,Male,Software Engineering,99.1,57.6,60.8,70.0,2.4,3.19,4.0,Yes,No,Not At Risk
ST10803,22,Female,Computer Science,82.2,68.6,59.6,64.0,5.7,2.99,5.0,Yes,Yes,Not At Risk
ST08078,20,Female,IT,82.2,92.9,76.1,72.8,15.0,2.29,4.0,Yes,Yes,Not At Risk
ST01661,20,Female,IT,88.5,86.5,65.4,32.8,5.9,3.07,3.0,Yes,No,Not At Risk
ST03684,22,Female,Computer Science,86.5,47.4,50.5,100.0,6.8,2.8,4.0,,No,Not At Risk
ST00237,23,Male,Computer Science,96.4,72.9,88.7,46.8,8.0,2.51,1.0,Yes,Yes,Not At Risk
ST04366,19,Female,IT,99.3,40.1,75.4,69.1,11.8,3.61,5.0,Yes,Yes,Not At Risk
ST08049,18,Male,Computer Science,88.5,54.6,61.9,63.3,8.8,2.86,4.0,No,Yes,Not At Risk
ST01992,24,Female,Software Engineering,62.0,45.9,100.0,57.4,12.4,1.68,2.0,Yes,Yes,At Risk
ST01817,24,Female,Data Science,94.3,52.1,52.5,58.2,5.2,2.67,0.0,Yes,No,Not At Risk
ST00602,25,Female,IT,93.2,89.5,77.5,74.7,9.7,4.0,4.0,Yes,No,Not At Risk
ST05698,22,Male,Data Science,64.6,48.8,28.4,87.2,2.3,2.64,,Yes,Yes,Not At Risk
ST11832,24,Male,Data Science,62.7,58.3,87.1,50.3,7.1,2.75,4.0,Yes,Yes,Not At Risk
ST04736,19,Female,IT,74.3,100.0,39.7,87.3,3.6,2.66,7.0,Yes,No,Not At Risk
ST10357,21,Male,IT,80.4,73.4,85.2,50.7,11.7,1.69,2.0,Yes,Yes,At Risk
ST05719,19,Female,Software Engineering,90.9,89.4,79.7,71.1,1.5,2.51,1.0,Yes,Yes,Not At Risk
ST08951,19,Female,Computer Science,55.3,61.4,29.9,28.8,20.4,2.26,4.0,Yes,Yes,Not At Risk
ST00464,21,Female,Software Engineering,78.6,81.0,62.3,48.5,4.2,1.97,1.0,Yes,Yes,Not At Risk
ST03856,24,Male,Software Engineering,75.0,60.1,74.8,51.1,7.3,2.38,2.0,No,No,Not At Risk
ST01901,24,Male,IT,81.8,67.4,47.8,64.9,9.1,2.53,4.0,Yes,Yes,Not At Risk
ST00646,22,Female,Computer Science,58.2,48.5,69.2,86.5,7.6,3.99,5.0,Yes,No,At Risk
ST08748,21,Female,IT,100.0,84.2,93.7,56.7,9.8,3.18,2.0,Yes,Yes,Not At Risk
ST03366,24,Male,Computer Science,81.8,59.9,83.6,52.2,9.2,3.61,5.0,Yes,No,Not At Risk
ST08126,21,Male,Software Engineering,74.2,56.4,82.8,94.7,12.5,3.7,6.0,Yes,Yes,Not At Risk
ST02188,23,Male,Computer Science,71.0,48.4,61.0,48.9,5.1,2.27,3.0,Yes,Yes,Not At Risk
ST07164,18,Female,Software Engineering,100.0,89.6,75.2,71.5,3.0,2.47,3.0,Yes,Yes,Not At Risk
ST07817,19,Male,IT,64.8,56.6,91.1,29.7,8.6,2.73,7.0,Yes,No,At Risk
ST08947,19,Male,Computer Science,88.7,73.7,65.7,31.7,3.9,2.32,8.0,Yes,No,Not At Risk
ST05831,21,female,Computer Science,75.6,48.7,55.6,93.1,2.6,1.81,3.0,Yes,Yes,Not At Risk
ST07422,21,Female,Computer Science,50.1,30.2,88.7,32.6,8.7,2.63,3.0,Yes,Yes,Not At Risk
ST03679,20,Male,Software Engineering,95.8,69.4,79.3,36.1,16.1,2.67,2.0,Yes,No,Not At Risk
ST11678,22,Female,Data Science,67.6,56.3,46.3,76.6,2.9,3.02,1.0,Yes,No,Not At Risk
ST06917,24,Male,Computer Science,87.7,59.1,60.4,79.7,7.7,2.97,4.0,Yes,No,Not At Risk
ST08459,21,Male,Data Science,94.9,45.7,75.8,38.0,3.1,3.6,2.0,No,Yes,Not At Risk
ST00494,18,Male,Data Science,92.8,40.1,68.3,69.4,4.0,2.23,3.0,Yes,No,Not At Risk
ST11058,21,Male,Software Engineering,81.1,71.2,46.4,63.4,5.0,2.22,2.0,Yes,Yes,Not At Risk
ST09432,24,Male,Software Engineering,82.4,77.1,72.6,85.8,6.8,2.79,1.0,Yes,Yes,Not At Risk
ST09010,20,Male,Computer Science,77.6,66.8,56.0,54.7,4.6,2.3,2.0,Yes,Yes,Not At Risk
ST06521,20,Female,Data Science,62.2,67.0,50.2,57.8,8.2,3.62,3.0,Yes,No,Not At Risk
ST11667,22,Male,Software Engineering,71.0,47.6,58.9,68.0,11.3,3.31,7.0,Yes,Yes,Not At Risk
ST09790,19,Female,IT,66.9,70.4,62.7,78.7,2.0,2.55,6.0,Yes,No,Not At Risk
ST01358,21,Male,IT,80.4,72.4,72.8,53.8,3.2,3.6,4.0,Yes,No,Not At Risk
ST04336,20,Female,Computer Science,77.2,46.4,100.0,45.7,5.0,2.52,4.0,Yes,No,At Risk
ST10768,18,Female,Data Science,100.0,62.1,46.2,90.0,5.7,3.28,2.0,No,Yes,Not At Risk
